platform,title,brand,seller,category,final_usd,initial_usd,currency,rating,reviews,images,discount_pct,available,has_video,price_tier,has_rating,has_review,has_discount,title_len,root_cat
Lazada,( SHIP FAST ) doTERRAs  Peppermint/Breathe/Easy Air/Lavender/Patchouli/Serenity/Tea Tree/On Guard/Frankincense/Clove/Lem,No Brand,DOTERRA STORE,"[""Beauty"",""Personal Care"",""Bath & Body"",""Aromatherapy"",""Essential Oil""]",27.5,57.2,MYR,5.0,24.0,,51.92307692307693,True,False,中高价$25-50,True,True,True,120,"[""Beauty"",""Personal Care"",""Bath & Body"",""Aromatherapy"",""Essential Oil""]"
Lazada,Rocoren OTG Adapter USB Type C Male To USB A 3.0 Female Converter For MacBook Samsung S22 S20 Android TypeC USBC OTG Con,Rocoren,Rocoren Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",0.6115999999999999,1.0978,MYR,4.9,902.0,,44.288577154308626,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising,No Brand,Castle_ltd,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,115,"[""Televisions & Videos"",""Video"",""Projectors""]"
Lazada,Rocoren 60W 100W PD Type C Charger Cord 90 Degree Elbow Gaming Type C Cable Nylon Braid Cable Wire,Rocoren,Rocoren Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",1.7028,5.2734,MYR,5.0,148.0,,67.70963704630788,True,False,极低价<$3,True,True,True,98,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,【COD】YOUKELI 6A Type C Cable 66W Fast Charging for Huawei P40 Mate 30 Honor USBC Type-C Cord Charger For Samsung Oppo Vi,No Brand,YOUKELI Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",1.9580000000000002,3.784,MYR,5.0,40.0,,48.255813953488364,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Cartoon folding Airbag comb Cute cream small comb Air cushion comb mirror one portable mini massage comb,No Brand,AsiaEcom,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co",0.5676,1.1,MYR,4.9,27.0,,48.400000000000006,True,False,极低价<$3,True,True,True,104,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co"
Lazada,Original Note 40 Pro NFC Smartphone 7.5 inch HD Screen Handphone 12GB RAM /512GB ROM 120Hz 6800mAh Battery WiFi 5G AI HD,No Brand,CanCow,"[""Mobiles & Tablets"",""Smartphones""]",47.916000000000004,96.58,MYR,5.0,18.0,,50.387243735763086,True,False,中高价$25-50,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,【COD】YOUKELI 6A Type C Cable 66W Fast Charging for Huawei P40 Mate 30 Honor USBC Type-C Cord Charger For Samsung Oppo Vi,No Brand,YOUKELI Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",2.3539999999999996,4.532,MYR,5.0,40.0,,48.05825242718447,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,OPPO A60 - Original OPPO Malaysia,OPPO,Super_Gadget123,"[""Mobiles & Tablets"",""Smartphones""]",190.08,0.0,MYR,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,33,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Rocoren 100W Type C Cable 90 Degree Elbow Nylon Braid Cable Gaming Cord Fast Charging for iPhone 15 Samsung Xiaomi Huawe,Rocoren,Rocoren Direct Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",1.98,4.18,MYR,5.0,83.0,,52.63157894736842,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Essential Oil Water Soluble Aromatherapy for Air Humidifier Air Diffuser Perfume Fragrance Pure Nature Aroma Diffuser,No Brand,Livingmaster,"[""Beauty"",""Personal Care"",""Bath & Body"",""Aromatherapy"",""Essential Oil""]",0.1056,0.55,MYR,4.9,283.0,,80.8,True,False,极低价<$3,True,True,True,117,"[""Beauty"",""Personal Care"",""Bath & Body"",""Aromatherapy"",""Essential Oil""]"
Lazada,D83 Dead Man Blu-ray 1995 DARK COMEDY / DARK FANTASY ENGLISH MOVIE,No Brand,B2cBluray,"[""Televisions & Videos"",""Video"",""Blu-Ray/DVD Players""]",1.65,1.76,MYR,0.0,0.0,,6.250000000000005,True,False,极低价<$3,False,False,True,66,"[""Televisions & Videos"",""Video"",""Blu-Ray"
Lazada,【Pre-order】 Google Pixel 9 Pro / 6.3 inches/Google Pixel 9 Pro XL / 6.8 inches 37W wired 5060 mAh Google Tensor G4 Smart,Google,TOTO Technology,"[""Mobiles & Tablets"",""Smartphones""]",1199.22,1337.38,MYR,5.0,1.0,,10.3306464879092,True,False,超高价$100+,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Big Curve Comb Curve Vent Comb Large Comb Fluffy Air Cushion Comb Brush Sikat Bergaya Big Styling Comb Fashion 排骨梳蓬松大弯梳油,No Brand,A&C Online Sdn. Bhd.,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co",1.4784,2.75,MYR,4.9,153.0,,46.24,True,False,极低价<$3,True,True,True,120,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co"
Lazada,Rocoren 100W Type C Cable 90 Degree Elbow Nylon Braid Cable Gaming Cord Fast Charging for iPhone 15 Samsung Xiaomi Huawe,Rocoren,Rocoren Direct Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",1.4916,3.3,MYR,5.0,83.0,,54.79999999999999,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Disposable Underpad 60x90 Absorption Pad lapik hospital Adult Elderly Patient Care disposable absorbent pad pelapik,NOBRAND,Extraordinary You,"[""Bedding & Bath"",""Bedding"",""Mattress Pads""]",1.4784,6.597799999999999,MYR,4.8,76.0,,77.59253084361454,True,False,极低价<$3,True,True,True,115,"[""Bedding & Bath"",""Bedding"",""Mattress Pads""]"
Lazada,Cartoon folding Airbag comb Cute cream small comb Air cushion comb mirror one portable mini massage comb,No Brand,AsiaEcom,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co",0.5676,1.1,MYR,4.9,27.0,,48.400000000000006,True,False,极低价<$3,True,True,True,104,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co"
Lazada,Kinesiology Sport Elastic Tape Physio Strapping Muscle Pain Care First Aid Tape Knee Support Pads Finger Ankle Wrap Stre,No Brand,S&H collagen,"[""Sports & Outdoors"",""Exercise & Fitness Equipment"",""Accessories"",""Supports & Br",0.8426,1.8304,MYR,4.9,75.0,,53.96634615384615,True,False,极低价<$3,True,True,True,120,"[""Sports & Outdoors"",""Exercise & Fitness Equipment"",""Accessories"",""Supports & Br"
Lazada,Essential Oil Water Soluble Aromatherapy for Air Humidifier Air Diffuser Perfume Fragrance Pure Nature Aroma Diffuser,No Brand,Livingmaster,"[""Beauty"",""Personal Care"",""Bath & Body"",""Aromatherapy"",""Essential Oil""]",0.1056,0.55,MYR,4.9,283.0,,80.8,True,False,极低价<$3,True,True,True,117,"[""Beauty"",""Personal Care"",""Bath & Body"",""Aromatherapy"",""Essential Oil""]"
Lazada,【Pre-order】 Google Pixel 9 / 6.3 inches Google Tensor G4 OLED 120Hz 12GB RAM 128GB&256GB 27W wired 4700 mAh NFC SmartPho,Google,TOTO Technology,"[""Mobiles & Tablets"",""Smartphones""]",1095.38,0.0,MYR,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Helmet Care  ♤SHOEI JFORCE2 Air Vent  Tanduk SHOEI JFORCE2✳,No Brand,9WmGgDqK,"[""Motors"",""Motorcycle"",""Riding Gear"",""Helmet""]",24.0196,48.037,MYR,0.0,0.0,,49.99771009846577,True,False,中价$10-25,False,False,True,59,"[""Motors"",""Motorcycle"",""Riding Gear"",""Helmet""]"
Lazada,【COD】New Original HP HOT 30 NFC & HOT 30i 5G 7.5 inch HD Camera Android Phone RAM 16GB + ROM 512GB Student Learning Mobi,No Brand,5G Intelligence,"[""Mobiles & Tablets"",""Smartphones""]",45.3068,99.0,MYR,4.9,28.0,,54.23555555555555,True,False,中高价$25-50,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,SAMSUNG GALAXY S24 Ultra 5G (6.8' inches)(12GB+512GB / 12GB+512GB / 12GB+1TB) || 1 YEAR  WARRANTY BY SAMSUNG MALAYSIA,Samsung,MAX ARENA(International),"[""Mobiles & Tablets"",""Smartphones""]",1473.78,0.0,MYR,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,117,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Rocoren 3M 240W 100W USB C To USB Type C Cable PD 3.1 100W Fast Charging Charger Cable For MacBook Pro Laptop Xiaomi 48V,Rocoren,Rocoren Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",4.1668,5.8629999999999995,MYR,4.9,1139.0,,28.930581613508433,True,False,低价$3-10,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Farcent Scented Spray Banquet Air Refreshers Air Care Rose Cherry Lavender Lemon Pewangi 320ML,Farcent,FARCENT,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",3.7025999999999994,4.356,MYR,4.9,207.0,,15.00000000000001,True,False,低价$3-10,True,True,True,94,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]"
Lazada,Rocoren 60W 100W PD Type C Charger Cord 90 Degree Elbow Gaming Type C Cable Nylon Braid Cable Wire,Rocoren,Rocoren Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",2.0812000000000004,5.2734,MYR,5.0,148.0,,60.534000834376286,True,False,极低价<$3,True,True,True,98,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,"TCL 75"" QLED 4K Google TV with 120Hz Game Accelerator, Dolby Vision Atmos, HDR 10+  75T7B",TCL,TCL Malaysia,"[""Televisions & Videos"",""Smart Televisions""]",901.5600000000001,1583.78,MYR,5.0,8.0,,43.0754271426587,True,False,超高价$100+,True,True,True,89,"[""Televisions & Videos"",""Smart Televisions""]"
Lazada,PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising,No Brand,Castle_ltd,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,115,"[""Televisions & Videos"",""Video"",""Projectors""]"
Lazada,(Ready Stock) Samsung Galaxy Z Flip6 5G Smartphone (12GB RAM + 256GB ROM) with 1 Year Samsung Malaysia Warranty,Samsung,Action-Online,"[""Mobiles & Tablets"",""Smartphones""]",1011.78,1099.78,MYR,0.0,0.0,,8.001600320064012,True,False,超高价$100+,False,False,True,111,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Pure Natural Healthy Plant Fragrance Oil Aroma Essential Oil Air Humidifier Perfume Freshener 10ML Minyak Pati Wangi 精油,No Brand,EIT ONLINE STORE,"[""Lighting & Décor"",""Home Décor"",""Aromatherapy and Home Fragrance""]",0.21559999999999999,0.638,MYR,4.9,15.0,,66.20689655172414,True,False,极低价<$3,True,True,True,119,"[""Lighting & Décor"",""Home Décor"",""Aromatherapy and Home Fragrance""]"
Lazada,UGREEN 0.25/0.5/1Meter USB 3.0 A Male to Micro B Male Adapter Cable Super Speed Charging and Data Sync Cord for Samsung ,UGREEN,Ugreen Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",3.355,4.1579999999999995,MYR,4.9,734.0,,19.312169312169303,True,False,低价$3-10,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,2024 LUMOS A10 PRO Android 11 Smart LED Projector with 5G Dual WIFi Auto Focus and Keystone Wireless Mirror Phone,No Brand,Castle_ltd,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,113,"[""Televisions & Videos"",""Video"",""Projectors""]"
Lazada,2024 New infnix HOT 40 PRO Handphone Phone 5G WiFi Smartphone  7.5inch 120Hz AMOLED Display 12GB/ 512GB 5800mAh Mobile P,No Brand,Smartphone Store 5G,"[""Mobiles & Tablets"",""Smartphones""]",45.3068,100.98,MYR,5.0,32.0,,55.132897603485844,True,False,中高价$25-50,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Air Wick Freshmatic Refill Value Pack (3 x 250ml Airwick) (NO SHIP SABAH & SARAWAK),Air Wick,LCY ONLINE SHOP,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",7.37,0.0,MYR,5.0,21.0,,0.0,True,False,低价$3-10,True,True,False,83,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]"
Lazada,"【Pre-order】Honor X60i / 6.7 inches Mediatek Dimensity 6080 Android 14, MagicOS 8 5000 mAh 35W wired SmartPhone",Honor,TOTO Technology,"[""Mobiles & Tablets"",""Smartphones""]",280.06,285.78000000000003,MYR,0.0,0.0,,2.001539645881457,True,False,超高价$100+,False,False,True,110,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Bluray IF 2024 UltraHD 4K 神秘友友 4K,No Brand,Bluray Prime Shop,"[""Televisions & Videos"",""Video"",""Blu-Ray/DVD Players""]",8.36,0.0,MYR,0.0,0.0,,0.0,True,False,低价$3-10,False,False,False,33,"[""Televisions & Videos"",""Video"",""Blu-Ray"
Lazada,Black and Brown Disposable Lipstick Hair Dye Hair Root Concealer Hair Dye Stick Temporarily Covered with White Hair Dye ,No Brand,RKO House,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Coloring""]",0.55,1.1,MYR,5.0,7.0,,50.0,True,False,极低价<$3,True,True,True,120,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Coloring""]"
Lazada,Mini USB Cable Mini USB To USB Fast Data Transfers Charger Cable for MP3 MP4 Player Car DVR GPS Digital Camera HDD Cord,No Brand,Global Merch Park,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",1.1264,3.3792,MYR,0.0,0.0,,66.66666666666666,True,False,极低价<$3,False,False,True,119,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Original Note 40 Pro NFC Smartphone 7.5 inch HD Screen Handphone 12GB RAM /512GB ROM 120Hz 6800mAh Battery WiFi 5G AI HD,No Brand,CanCow,"[""Mobiles & Tablets"",""Smartphones""]",49.623200000000004,100.98,MYR,5.0,18.0,,50.85838779956426,True,False,中高价$25-50,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Realme C55 / C53 / C30 | 6GB RAM + 256GB ROM | phone bawah RM500 RM700 | Original set 1 year warranty by REALME Malaysia,Realme,3311.store,"[""Mobiles & Tablets"",""Smartphones""]",118.58,0.0,MYR,5.0,3.0,,0.0,True,False,超高价$100+,True,True,False,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,SAMSUNG GALAXY S24 Ultra 5G (6.8' inches)(12GB+512GB / 12GB+512GB / 12GB+1TB) || 1 YEAR  WARRANTY BY SAMSUNG MALAYSIA,Samsung,MAX ARENA(International),"[""Mobiles & Tablets"",""Smartphones""]",1473.78,0.0,MYR,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,117,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,【Pre-order】 Google Pixel 9 Pro / 6.3 inches/Google Pixel 9 Pro XL / 6.8 inches 37W wired 5060 mAh Google Tensor G4 Smart,Google,TOTO Technology,"[""Mobiles & Tablets"",""Smartphones""]",1760.0,0.0,MYR,5.0,1.0,,0.0,True,False,超高价$100+,True,True,False,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,TOPK USB Cable for iPhone 14 13 12 Pro Max 2.4A Fast Charging Lightning Cable for iPad Mini Phone Data Cable,No Brand,Global Merch Park,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",1.0208,3.0624,MYR,0.0,0.0,,66.66666666666666,True,False,极低价<$3,False,False,True,108,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising,No Brand,Castle_ltd,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,115,"[""Televisions & Videos"",""Video"",""Projectors""]"
Lazada,[LOCAL STOCK] OUKITEL Cubot Kingkong X 5G Android 14 32GB+256GB Mobile 6.58” FHD+ 120Hz 2.4K Display 10200mAh 33W Fast c,OUKITEL,OUKITEL Flagship Store,"[""Mobiles & Tablets"",""Smartphones""]",259.18199999999996,436.7,MYR,0.0,0.0,,40.64987405541562,True,False,超高价$100+,False,False,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Rocoren PD 3.1 240W USB Cable Type C Fast Charging Charger Cable for MacBook Pro Laptop Xiaomi 48V 5A  Type C Data Wire ,Rocoren,Rocoren Direct Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",3.9622,6.6,MYR,5.0,24.0,,39.96666666666666,True,False,低价$3-10,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Samsung Galaxy Z Fold 6 [12GB + 256GB / 12GB + 512GB / 12GB + 1TB],Samsung,Lotus's,"[""Mobiles & Tablets"",""Smartphones""]",1869.78,2001.78,MYR,0.0,0.0,,6.594131223211342,True,False,超高价$100+,False,False,True,66,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,【New Launch】realme C65 (8GB+256GB) | 45W Fast Charge | Ultra Slim Starlight Design | AI Boost,Realme,realme Official Store,"[""Mobiles & Tablets"",""Smartphones""]",153.56,2199.78,MYR,5.0,16.0,,93.01930193019302,True,False,超高价$100+,True,True,True,93,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,TONHA LED Type-C Cable USB AM Reversible Fast Charging Data Cable for Android Samsung Applicable to Huawei Mobile Phone ,Tonha,TONHA,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",2.3342,5.5,MYR,5.0,1.0,,57.56,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,Japan Formaldehyde Remover Absorbent Gel Air Purifier Tub New House Odor Remover Air Fresheners Air Care Home甲醛清除剂吸除膏,Dr.ville,Dr.ville,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",19.404,39.6,MYR,4.9,25.0,,51.0,True,False,中价$10-25,True,True,True,117,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]"
Lazada,"✨CRAZY PAYDAY PROMO✨ NEW A77 5G LTE/CPH2473 (8GB+256GB) 6.56 inches, Qualcomm SM6225 Dimensity 810 5G , 33W wired Phone ",No Brand,BlitzTech.ltd,"[""Mobiles & Tablets"",""Smartphones""]",83.38,241.78,MYR,5.0,239.0,,65.51410373066425,True,False,高价$50-100,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising,No Brand,Castle_ltd,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,115,"[""Televisions & Videos"",""Video"",""Projectors""]"
Lazada,Google Pixel 9 Pro XL 128GB 256GB 512GB 1TB,Google,senQ,"[""Mobiles & Tablets"",""Smartphones""]",1759.78,0.0,MYR,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,43,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,现货✨马卡龙大弯梳 Curved Vent Comb 头皮按摩梳头发蓬松梳子卷发造型梳弧形九排骨梳子男女 Straight Curly Hair Fluffy Hair Massage Comb Ribs Comb Styling Air ,No Brand,Avery Store,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co",0.5896,2.178,MYR,4.9,1619.0,,72.92929292929293,True,False,极低价<$3,True,True,True,120,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co"
Lazada,PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Smartphone Full HD LCD LED advertising,No Brand,Castle_ltd,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,115,"[""Televisions & Videos"",""Video"",""Projectors""]"
Lazada,Rocoren 3M 240W 100W USB C To USB Type C Cable PD 3.1 100W Fast Charging Charger Cable For MacBook Pro Laptop Xiaomi 48V,Rocoren,Rocoren Official Store,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",2.4596,4.3956,MYR,4.9,1139.0,,44.04404404404404,True,False,极低价<$3,True,True,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,[New Arrival] OPPO A3x Smartphone | Military-Grade Shock Resistance | Snapdragon® 6S 4G Gen1 Mobile Platform | 45W SUPER,OPPO,OPPO,"[""Mobiles & Tablets"",""Smartphones""]",131.78,0.0,MYR,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,［ 100% Original Traditional Herb ］黄牛木中风青草药 AIR KAYU GERONGGANG TRADITIONAL ( HALAL ),No Brand,87 OSF,"[""Beauty"",""Beauty Tools"",""Face Skin Care Tools""]",5.06,7.7,MYR,4.6,5.0,,34.28571428571429,True,False,低价$3-10,True,True,True,84,"[""Beauty"",""Beauty Tools"",""Face Skin Care Tools""]"
Lazada,1L NIPPON PAINT Odour-less Aircare Odourless Air Care Interior Wall Low Sheen Anti Bacteria Cat Dalam tak bau,No Brand,MUN DIY,"[""Tools & Home Improvement"",""Wall Treatment"",""Paint & Primers""]",13.2924,0.0,MYR,5.0,2.0,,0.0,True,False,中价$10-25,True,True,False,109,"[""Tools & Home Improvement"",""Wall Treatment"",""Paint & Primers""]"
Lazada,ZTE BLADE A55 12GB (4+8GB) RAM + 128GB ROM / 6.75 LARGE SCREEN / 5000MAH / FINGERPRINT & FACE UNLOCK,ZTE,ZTE Malaysia,"[""Mobiles & Tablets"",""Smartphones""]",81.18,0.0,MYR,5.0,1.0,,0.0,True,False,高价$50-100,True,True,False,100,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Clear Water Quickly ⚡ Car Wash D Shape Squeegee Wiper Glass Washing Scraper Window Windshield Liquid Kitchen Bathroom To,No Brand,Broz Car Accessories,"[""Motors"",""Automotive"",""Car Care"",""Exterior Vehicle Care"",""Cleaners and Kits""]",0.9548,3.96,MYR,5.0,28.0,,75.88888888888889,True,False,极低价<$3,True,True,True,120,"[""Motors"",""Automotive"",""Car Care"",""Exterior Vehicle Care"",""Cleaners and Kits""]"
Lazada,Mini Hammer Dryer 1200W Air Negative Ion (Extra Long Cable),No Brand,ebees,"[""Small Appliances"",""Personal Care Appliances"",""Hair Dryers""]",1.9580000000000002,0.0,MYR,4.8,26.0,,0.0,True,False,极低价<$3,True,True,False,59,"[""Small Appliances"",""Personal Care Appliances"",""Hair Dryers""]"
Lazada,ZDSSY HDMI-compatible Cable Video Cables Gold Plated 1.4 4K 1080P 3D Cable for HDTV Splitter Switcher 1.5m 3m 5m,ZDSSY,ZDSSY Offical,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",3.366,6.2634,MYR,4.9,101.0,,46.259220231822965,True,False,低价$3-10,True,True,True,112,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,【Pre-order】 Google Pixel 9 Pro / 6.3 inches/Google Pixel 9 Pro XL / 6.8 inches 37W wired 5060 mAh Google Tensor G4 Smart,Google,TOTO Technology,"[""Mobiles & Tablets"",""Smartphones""]",1112.98,1337.38,MYR,5.0,1.0,,16.77907550583978,True,False,超高价$100+,True,True,True,120,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,"BENFEI USB C to USB 3.0 Adapter, 5 Pack USB C to One Male to Female Adapter, Black",No Brand,Global Merch Park,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",4.7916,11.979000000000001,MYR,0.0,0.0,,60.00000000000001,True,False,低价$3-10,False,False,True,82,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,120W 7A Type C to Type C Cable For Iphone 15 Xiaomi Oneplus Mobile Phone Fast Charge USB C Cable Type C Quick Data Charg,No Brand,Global Merch Park,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]",0.9614,2.8842,MYR,0.0,0.0,,66.66666666666666,True,False,极低价<$3,False,False,True,120,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Converters""]"
Lazada,LG OLED evo C4 48 inch OLED48C4PSA,LG,MICRO LEAD,"[""Televisions & Videos"",""Smart Televisions""]",1011.78,1429.78,MYR,0.0,0.0,,29.23526696414833,True,False,超高价$100+,False,False,True,34,"[""Televisions & Videos"",""Smart Televisions""]"
Lazada,[BUY 2 FREE 1] - Farcent Scented Spray Air Freshener Air Care Pewangi Rumah Bilik (250ml),Farcent,FARCENT,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",6.1160000000000005,0.0,MYR,5.0,300.0,,0.0,True,False,低价$3-10,True,True,False,89,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]"
Lazada,efon pintar I14 Pro Max jualan efon bimbit asal 16GB 512GB 6.7 inci HD Smartphone 24MP 48mp fast charg,No Brand,dLuO00EV,"[""Mobiles & Tablets"",""Smartphones""]",14.8764,61.6,MYR,5.0,1.0,,75.85000000000001,True,False,中价$10-25,True,True,True,102,"[""Mobiles & Tablets"",""Smartphones""]"
Lazada,Macaron Hair Comb Large Anti Static Air Rubber Detangling Brush Scalp Cushion Paddle Hijab Muslim Sikat Rambut马卡龙气垫按摩头发,No Brand,BnGift,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co",0.77,1.298,MYR,5.0,46.0,,40.67796610169492,True,False,极低价<$3,True,True,True,119,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories"",""Hair Brushes & Co"
Lazada,Farcent Scented Spray Banquet Air Refreshers Air Care Rose Cherry Lavender Lemon Pewangi 320ML,Farcent,FARCENT,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",1.9602,2.178,MYR,4.9,207.0,,10.0,True,False,极低价<$3,True,True,True,94,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]"
